alpha_transition_guess,alpha_transition_hi,alpha_transition_lo,c_upd,candidate_pass,candidate_pass_profile,chi_peak_alpha,chi_peak_interior,chi_peak_ratio,chi_peak_value,depr_lambda,depr_nu,depr_psi,late_window_updates,left_edge_active_blocks_mean,left_edge_alpha,left_edge_late_update_count_mean,left_edge_p_active,left_edge_p_bursty,left_edge_p_sustained,left_edge_rho,mechanism,mechanism_tag,n_seeds,p_active_span,p_sustained_span,p_sustained_violations,rho_span,rho_violations,right_edge_active_blocks_mean,right_edge_alpha,right_edge_late_update_count_mean,right_edge_p_active,right_edge_p_bursty,right_edge_p_sustained,right_edge_rho,strict_candidate_pass,total_violations,z_cut
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.02,0.5,0.75,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi0p75,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.05
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.02,0.5,1.0,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p00,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.05
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.02,0.5,1.25,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p05__lam0p020__nu0p50__psi1p25,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.05
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.03,0.5,0.75,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p05__lam0p030__nu0p50__psi0p75,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.05
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.03,0.5,1.0,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p05__lam0p030__nu0p50__psi1p00,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.05
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.03,0.5,1.25,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p05__lam0p030__nu0p50__psi1p25,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.05
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.01,0.5,1.0,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p00,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.1
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.01,0.5,1.25,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p010__nu0p50__psi1p25,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.1
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.02,0.5,0.75,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi0p75,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.1
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.02,0.5,1.0,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p00,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.1
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.02,0.5,1.25,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p020__nu0p50__psi1p25,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.1
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.03,0.5,0.75,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p030__nu0p50__psi0p75,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.1
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.03,0.5,1.0,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p030__nu0p50__psi1p00,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.1
0.0,0.01,0.0,0.6,0,strict,0.0,0,0.0,0.0,0.03,0.5,1.25,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p10__lam0p030__nu0p50__psi1p25,12,0.0,0.0,0,0.0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0,0,1.1
0.0,0.01,0.0,0.56,0,strict,0.12,0,inf,4.3303741412326784e-06,0.01,0.5,0.75,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p56__z1p05__lam0p010__nu0p50__psi0p75,12,0.5833333333333334,0.0,0,0.0021299254526091584,0,0.6666666666666666,0.12,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,0.0021299254526091584,0,0,1.05
0.0,0.01,0.0,0.58,0,strict,0.12,0,inf,4.639686579892156e-06,0.01,0.5,0.75,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p10__lam0p010__nu0p50__psi0p75,12,0.4166666666666667,0.0,0,0.001597444089456869,0,0.5,0.12,0.5,0.4166666666666667,0.4166666666666667,0.0,0.001597444089456869,0,0,1.1
0.0,0.01,0.0,0.58,0,strict,0.12,0,inf,2.474499509275817e-06,0.01,0.5,0.75,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p58__z1p05__lam0p010__nu0p50__psi0p75,12,0.3333333333333333,0.0,0,0.0010649627263045792,0,0.3333333333333333,0.12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0010649627263045792,0,0,1.05
0.0,0.01,0.0,0.6,0,strict,0.12,0,inf,1.5465621932973851e-06,0.01,0.5,0.75,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hardzero_plus_depr,hardzero_plus_depr__c0p60__z1p05__lam0p010__nu0p50__psi0p75,12,0.16666666666666666,0.0,0,0.0005324813631522896,0,0.16666666666666666,0.12,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0005324813631522896,0,0,1.05
